"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Node2651.P.B.",0.241905474,0.2414165,0.197383,0.285791,1000,1,"passed",0.117942295035769,"passed",0.44544275359963,"passed",0.00140774140942336
"Node2651.P.C.",0.012558947,0.012253,0.007844,0.018124,1000,1,"passed",0.230484506556543,"passed",0.44544275359963,"passed",0.000167096571404155
"Node2652.P.A.",0.803890274,0.80387,0.774008,0.835254,1000,1,"passed",0.109907214684109,"passed",0.44544275359963,"passed",0.000976037422804561
"Node2652.P.B.",0.190442365,0.190159,0.159929,0.217829,1000,1,"passed",0.107171614492295,"passed",0.44544275359963,"passed",0.000919872470573761
"Node2652.P.C.",0.005667351,0.0055265,0.003345,0.008086,1000,1,"passed",0.386403319916091,"passed",0.44544275359963,"passed",7.64879818197781e-05
"Node2653.P.A.",0.838725539,0.838829,0.815945,0.859424,1000,1,"passed",0.135030154735411,"passed",0.44544275359963,"passed",0.000703721575328815
"Node2653.P.B.",0.156792783,0.1566405,0.136455,0.177102,1000,1,"passed",0.12542601313785,"passed",0.44544275359963,"passed",0.00065529055797649
"Node2653.P.C.",0.004481681,0.0043965,0.002905,0.006473,1000,1,"passed",0.49043840617601,"passed",0.520264440908971,"passed",5.72481169695729e-05
"Node2654.P.A.",0.227599284,0.227598,0.199239,0.25752,1088.17650924107,1,"passed",0.230907940073053,"passed",0.44544275359963,"passed",0.000909120965077304
"Node2654.P.B.",0.541983693,0.5419415,0.516486,0.569456,1177.57503949801,1,"passed",0.961657924928084,"passed",0.964412847364409,"passed",0.000791357406817325
"Node2654.P.C.",0.230416998,0.230336,0.206396,0.25622,1000,1,"passed",0.130587198191965,"passed",0.44544275359963,"passed",0.000803282912228762
"Node2655.P.A.",0.243022357,0.243251,0.212491,0.270738,1062.52790754688,1,"passed",0.189753357891715,"passed",0.44544275359963,"passed",0.000905422581652927
"Node2655.P.B.",0.474306705,0.4741935,0.451251,0.497562,1169.46548449903,1,"passed",0.961159373001596,"passed",0.964173293085534,"passed",0.000692573443909606
"Node2655.P.C.",0.282670954,0.282772,0.256056,0.308395,1000,1,"passed",0.118826531994002,"passed",0.44544275359963,"passed",0.000843808407039967
"Node2656.P.A.",0.832296979,0.8329395,0.807743,0.856553,999.999999999999,1,"passed",0.21433772535129,"passed",0.44544275359963,"passed",0.00079041812161362
"Node2656.P.B.",0.153558622,0.153228,0.134841,0.173849,999.999999999998,1,"passed",0.169230775537941,"passed",0.44544275359963,"passed",0.000638011512794566
