"","stationarity_pval","Halfwidth_test","mean","halfwidth"
"Node628.P.B.",0.377711129227008,"passed",0.45843985,0.00241600663867955
"Node628.P.C.",0.255786500713716,"passed",0.344617854,0.00068704797347913
"Node628.P.D.",0.450389904119043,"passed",0.200118584,0.00132750362924844
"Node629.P.B.",0.416096786818309,"passed",0.370059332,0.000684816518179661
"Node629.P.C.",0.487483175282838,"passed",0.429822122,0.000643828389498001
"Node629.P.D.",0.48058469980192,"passed",0.148581034,0.00182568753848249
"Node630.P.B.",0.397706810223506,"passed",0.359363764,0.000760903872739717
"Node630.P.C.",0.540701981074255,"passed",0.492055216,0.00107019190718448
"Node630.P.D.",0.445459289824791,"passed",0.207328588,0.00133157572433941
"Node631.P.B.",0.40791991441553,"passed",0.366359186,0.000669010104936698
"Node631.P.C.",0.484024389601107,"passed",0.426312246,0.000663846886922746
"Node631.P.D.",0.446723145649956,"passed",0.205483452,0.00133099279048461
"Node632.P.B.",0.410053179209584,"passed",0.367296892,0.000673393093574993
"Node632.P.C.",0.484963245099251,"passed",0.427219682,0.000658844012861133
"Node632.P.D.",0.646793178186556,"passed",0.033892312,0.00156521065624441
"Node633.P.B.",0.613059214236235,"passed",0.830514056,0.00590864414671354
"Node633.P.C.",0.591583174625978,"passed",0.135593654,0.00436994986766636
"Node633.P.D.",0.590421118786588,"passed",0.100567072,0.00223237927816448
"Node634.P.B.",0.572392355349583,"passed",0.791642836,0.00425618654684444
"Node634.P.C.",0.551211545000719,"passed",0.107790094,0.00202575056923368
"Node634.P.D.",0.630312899195985,"passed",0.065364774,0.00201621698343868
"Node635.P.B.",0.614069739957045,"passed",0.858729708,0.00369721619045783
"Node635.P.C.",0.59185729233664,"passed",0.075905494,0.00168325138951004
"Node635.P.D.",0.642978774350484,"passed",0.058245826,0.00197640792072022
"Node636.P.B.",0.630198923492405,"passed",0.868257106,0.00343054910130266
"Node636.P.C.",0.61071094534882,"passed",0.073497076,0.00145543482522911
"Node636.P.D.",0.447823383609476,"passed",0.203899996,0.0013302429117488
"Node637.P.B.",0.411910529856473,"passed",0.36810666,0.000676969395999891
"Node637.P.C.",0.485745207389322,"passed",0.42799331,0.000654484181094505
"Node637.P.D.",0.662295536051667,"passed",0.04005068,0.0020806516786429
"Node638.P.B.",0.656812199159514,"passed",0.93725368,0.00320630410016624
"Node638.P.C.",0.646642577254107,"passed",0.022695684,0.0011259813616602
"Node638.P.D.",0.549550542873698,"passed",0.13135189,0.00307674180758036
"Node639.P.B.",0.564951926069241,"passed",0.81882543,0.00438784143079295
"Node639.P.C.",0.596412583828851,"passed",0.049822696,0.00131605673259702
"Node639.P.D.",0.502732086132488,"passed",0.168759184,0.00306140651564001
"Node640.P.B.",0.532713004100045,"passed",0.790230646,0.00427317162094953
"Node640.P.C.",0.599783040123121,"passed",0.04101019,0.00122196336483034
"Node640.P.D.",0.357649006997441,"passed",0.348327114,0.00148760931821681
"Node641.P.B.",0.443209243597542,"passed",0.59759436,0.00258906460144211
"Node641.P.C.",0.560846601834865,"passed",0.054078552,0.00112083593972088
"Node641.P.D.",0.607563505143617,"passed",0.50265764,0.000465231798444658
"Node642.P.B.",0.499657761128291,"passed",0.445954184,0.000505589185927411
"Node642.P.C.",0.553978906642956,"passed",0.051388142,0.000968502920669269
"Node642.P.D.",0.452479455896481,"passed",0.175616398,0.00195875570266519
"Node643.P.B.",0.452458859067246,"passed",0.648767218,0.0039175101861708
"Node643.P.C.",0.452479455896481,"passed",0.175616398,0.00195875570266519
"Node643.P.D.",0.55286262565367,"passed",0.106902224,0.00273441295719654
"Node644.P.B.",0.548927443211057,"passed",0.78171259,0.00547829065019815
"Node644.P.C.",0.544981257069955,"passed",0.111385162,0.00274392673632581
"Node644.P.D.",0.454487033741138,"passed",0.173567602,0.00195736816046173
"Node645.P.B.",0.454477259258389,"passed",0.652864782,0.00391473654592258
"Node645.P.C.",0.454487033741138,"passed",0.173567602,0.00195736816046173
"Node645.P.D.",0.442670120678665,"passed",0.184726614,0.00229419884329278
"Node646.P.B.",0.436735152249679,"passed",0.621650214,0.00449932662874918
"Node646.P.C.",0.430594002921978,"passed",0.193623168,0.0022051973583544
"Node646.P.D.",0.464684448535045,"passed",0.16096671,0.00174038163325205
"Node647.P.B.",0.409072621886768,"passed",0.510886188,0.00276671614485835
"Node647.P.C.",0.323781577546361,"passed",0.32814711,0.00103432583667634
"Node647.P.D.",0.459362352181997,"passed",0.185691984,0.00130551055331619
"Node648.P.B.",0.430587355674386,"passed",0.37773971,0.000705973110435645
"Node648.P.C.",0.493456520893632,"passed",0.436568304,0.000600431920482506
"Node648.P.D.",0.318266856423757,"passed",0.335269472,0.000632985454470747
"Node649.P.B.",0.409481093795739,"passed",0.475980958,0.00200998725735095
"Node649.P.C.",0.455191270231962,"passed",0.188749588,0.00138256375730233
"Node649.P.D.",0.44662940099381,"passed",0.593876758,0.00227927028466857
"Node650.P.B.",0.424021267310673,"passed",0.253835812,0.00123860368555025
"Node650.P.C.",0.473822624509696,"passed",0.152287448,0.00104167611183838
"Node650.P.D.",0.479312942865546,"passed",0.141770262,0.00167565929206566
"Node651.P.B.",0.424962305210907,"passed",0.542921904,0.00288052554785298
"Node651.P.C.",0.354459242207894,"passed",0.315307802,0.00121157858025711
"Node651.P.D.",0.466949718411857,"passed",0.17175205,0.00126821514791402
"Node652.P.B.",0.442626386648397,"passed",0.385483774,0.000713621680329861
"Node652.P.C.",0.498333782578497,"passed",0.442764168,0.000555290848903474
"Node652.P.D.",0.573981992885323,"passed",0.068766574,0.00172227253023571
"Node653.P.B.",0.360303573492938,"passed",0.51798739,0.00578847124975998
"Node653.P.C.",0.284967345801245,"passed",0.413246046,0.00414698374373946
"Node653.P.D.",0.420897658615229,"passed",0.21494076,0.00174170434398891
"Node654.P.B.",0.362989298002932,"passed",0.431381838,0.00215021631548121
"Node654.P.C.",0.185944708056805,"passed",0.353677452,0.000424919996046217
"Node654.P.D.",0.386798241605561,"passed",0.236692914,0.00175190043913566
"Node655.P.B.",0.386782396898214,"passed",0.526614158,0.00350379850031753
"Node655.P.C.",0.386798241605561,"passed",0.236692914,0.00175190043913566
"Node655.P.D.",0.595602653984993,"passed",0.054651292,0.0015343091967335
"Node656.P.B.",0.374056340606717,"passed",0.5122697,0.00506157508269386
"Node656.P.C.",0.291571728016702,"passed",0.43307902,0.00360856051339119
"Node656.P.D.",0.44083561083526,"passed",0.198877312,0.00175237342089842
"Node657.P.B.",0.389604571822743,"passed",0.451408558,0.00226887851971698
"Node657.P.C.",0.247692530282262,"passed",0.349714134,0.00052757712675355
"Node657.P.D.",0.424155819370951,"passed",0.203199448,0.00192594635520202
"Node658.P.B.",0.424168117690361,"passed",0.593601088,0.00385189042908786
"Node658.P.C.",0.424155819370951,"passed",0.203199448,0.00192594635520202
"Node658.P.D.",0.599671012484946,"passed",0.053256742,0.0014880944394155
"Node659.P.B.",0.378184966046689,"passed",0.48087626,0.00397687816826049
"Node659.P.C.",0.268842930362615,"passed",0.465866966,0.00257341029917101
"Node659.P.D.",0.549046245256628,"passed",0.088005218,0.00203107525926038
"Node660.P.B.",0.457429659968233,"passed",0.649124422,0.00549667656926797
"Node660.P.C.",0.404819665051394,"passed",0.262870352,0.0034845806463945
"Node660.P.D.",0.539130233148113,"passed",0.08991,0.00186619344746896
"Node661.P.B.",0.426167534928214,"passed",0.578353146,0.00442963731875505
"Node661.P.C.",0.350110457971767,"passed",0.331736838,0.00258957740850526
"Node661.P.D.",0.443750123375602,"passed",0.18429324,0.00195882433294096
"Node662.P.B.",0.443796683028296,"passed",0.63141348,0.00391764675471312
"Node662.P.C.",0.443750123375602,"passed",0.18429324,0.00195882433294096
"Node662.P.D.",0.5343446728589,"passed",0.095776524,0.00152473772137333
"Node663.P.B.",0.411859713537938,"passed",0.37503339,0.00108770710716444
"Node663.P.C.",0.710682746325413,"passed",0.529190086,0.000472613601569224
"Node663.P.D.",0.520463686824144,"passed",0.098934312,0.00161027840689726
"Node664.P.B.",0.427072269038966,"passed",0.547218418,0.00322668944773185
"Node664.P.C.",0.341625802727722,"passed",0.353847274,0.00163371506294594
"Node664.P.D.",0.521573943126608,"passed",0.099234854,0.00136760115210706
"Node665.P.B.",0.445495575430898,"passed",0.40992464,0.00114962613077273
"Node665.P.C.",0.69449158963274,"passed",0.490840468,0.000244400098070789
"Node665.P.D.",0.494987756576741,"passed",0.129627704,0.00180342351684704
"Node666.P.B.",0.494980119225842,"passed",0.740744618,0.00360684654432099
"Node666.P.C.",0.494987756576741,"passed",0.129627704,0.00180342351684704
"Node666.P.D.",0.512007194970886,"passed",0.09490767,0.00137274226157225
"Node667.P.B.",0.512007194970886,"passed",0.09490767,0.00137274226157225
"Node667.P.C.",0.511957918040154,"passed",0.81018469,0.00274548546112155
"Node667.P.D.",0.514671411122977,"passed",0.117421158,0.00183570051738349
"Node668.P.B.",0.378998377555222,"passed",0.263451664,0.000668318731286405
"Node668.P.C.",0.477139665808174,"passed",0.61912716,0.00249980915317034
"Node668.P.D.",0.494514585678328,"passed",0.140870716,0.00172517843517896
"Node669.P.B.",0.414108387330932,"passed",0.376290554,0.00100047956593299
"Node669.P.C.",0.601211602646747,"passed",0.482838738,0.000734239350622658
"Node669.P.D.",0.450007734684564,"passed",0.178091028,0.00195973509727254
"Node670.P.B.",0.450010629501802,"passed",0.643817908,0.00391946984501163
"Node670.P.C.",0.450007734684564,"passed",0.178091028,0.00195973509727254
"Node670.P.D.",0.477380492300875,"passed",0.140698094,0.00167275578212005
"Node671.P.B.",0.477380492300875,"passed",0.140698094,0.00167275578212005
"Node671.P.C.",0.477381042869213,"passed",0.718603808,0.00334551198615359
"Node671.P.D.",0.53068519936467,"passed",0.128188034,0.0023042933522738
"Node672.P.B.",0.427101770023445,"passed",0.51538797,0.00426866388160792
"Node672.P.C.",0.318677704227757,"passed",0.35642402,0.00199920791887183
"Node672.P.D.",0.470374929148706,"passed",0.235728006,0.00107353777283594
"Node673.P.B.",0.331482676337856,"passed",0.370907612,0.00134410777744487
"Node673.P.C.",0.0925674624402466,"passed",0.39336439,0.000328584312970788
"Node673.P.D.",0.533998917857202,"passed",0.466859098,0.00107878235919268
"Node674.P.B.",0.478665273551538,"passed",0.41710314,0.000693405507583544
"Node674.P.C.",0.512328089038143,"passed",0.116037734,0.00177162653204393
"Node674.P.D.",0.550522763519393,"passed",0.09884185,0.00193214856782927
"Node675.P.B.",0.466698371333928,"passed",0.229158812,0.000965141178754124
"Node675.P.C.",0.522735584134846,"passed",0.671999356,0.0028949490493726
"Node675.P.D.",0.539978060894575,"passed",0.109227218,0.00186120616604472
"Node676.P.B.",0.194861207831546,"passed",0.300890936,0.000302365492394188
"Node676.P.C.",0.613664755395272,"passed",0.58988184,0.00159258965695956
"Node676.P.D.",0.56225796580381,"passed",0.08019934,0.00183136528612491
"Node677.P.B.",0.447373324036514,"passed",0.230854382,0.000921841328724431
"Node677.P.C.",0.524122488221294,"passed",0.688946274,0.0027488536775306
"Node677.P.D.",0.465596083196853,"passed",0.164258666,0.00171651555226643
"Node678.P.B.",0.391353170276553,"passed",0.258497954,0.00082733881151892
"Node678.P.C.",0.440787367643255,"passed",0.577243348,0.00254244867750662
"Node678.P.D.",0.451414346394924,"passed",0.198568896,0.00132600636838002
"Node679.P.B.",0.417778743530928,"passed",0.370867046,0.000687750897257564
"Node679.P.C.",0.488206532862361,"passed",0.430564088,0.000639364358924639
"Node679.P.D.",0.507106756194468,"passed",0.127635618,0.00182413705161245
"Node680.P.B.",0.369200151749696,"passed",0.341639722,0.000659894741496953
"Node680.P.C.",0.584829502490976,"passed",0.530724652,0.00117615551744162
"Node680.P.D.",0.511582084345004,"passed",0.115607112,0.00177486605883594
"Node681.P.B.",0.400311673648792,"passed",0.24889946,0.000843818964735534
"Node681.P.C.",0.474903267124023,"passed",0.635493442,0.00261521537374683
"Node681.P.D.",0.492247653012022,"passed",0.136389466,0.0016385592461918
"Node682.P.B.",0.417272285403183,"passed",0.366774796,0.000786991238507778
"Node682.P.C.",0.560865393377311,"passed",0.496835726,0.000856907005764183
"Node682.P.D.",0.49099714247149,"passed",0.127333908,0.00154566099310925
"Node683.P.B.",0.406665004339247,"passed",0.237161268,0.000942004014724862
"Node683.P.C.",0.45849259458965,"passed",0.635504834,0.00248548022215858
"Node683.P.D.",0.471183647265763,"passed",0.163199344,0.00123821121480958
"Node684.P.B.",0.449215712218828,"passed",0.390380178,0.000712335288733886
"Node684.P.C.",0.50094581477992,"passed",0.446420486,0.000526476983469536
"Node684.P.D.",0.515607112759694,"passed",0.154983666,0.00234245541515245
"Node685.P.B.",0.484108353873143,"passed",0.532495198,0.00363711982915159
"Node685.P.C.",0.426942005462098,"passed",0.312521096,0.00130060171341158
"Node685.P.D.",0.444110633004605,"passed",0.180604118,0.00175001800184543
"Node686.P.B.",0.444110633004605,"passed",0.180604118,0.00175001800184543
"Node686.P.C.",0.444136932122136,"passed",0.638791728,0.00350003313862871
"Node686.P.D.",0.524091848874975,"passed",0.142000222,0.00282063491037904
"Node687.P.B.",0.524105986096672,"passed",0.715999552,0.00564126984719246
"Node687.P.C.",0.524091848874975,"passed",0.142000222,0.00282063491037904
"Node687.P.D.",0.53804437406365,"passed",0.12313703,0.00271771013744994
"Node688.P.B.",0.53804111033422,"passed",0.753725938,0.00543541903204263
"Node688.P.C.",0.53804437406365,"passed",0.12313703,0.00271771013744994
"Node688.P.D.",0.517486352622465,"passed",0.130584822,0.00256843419919346
"Node689.P.B.",0.517517486561331,"passed",0.738830372,0.00513687697952492
"Node689.P.C.",0.517486352622465,"passed",0.130584822,0.00256843419919346
"Node689.P.D.",0.495723794903389,"passed",0.138971552,0.00234099607146272
"Node690.P.B.",0.495704927517573,"passed",0.72205691,0.00468198860066295
"Node690.P.C.",0.495723794903389,"passed",0.138971552,0.00234099607146272
"Node690.P.D.",0.464260043343159,"passed",0.163494838,0.00194297216048879
"Node691.P.B.",0.46424185925395,"passed",0.67301029,0.00388594550219892
"Node691.P.C.",0.464260043343159,"passed",0.163494838,0.00194297216048879
"Node691.P.D.",0.506868914499218,"passed",0.160816308,0.00182569496996526
"Node692.P.B.",0.326531742961077,"passed",0.317221304,0.00139431551022053
"Node692.P.C.",0.595766961165403,"passed",0.52196243,0.000575658991106737
"Node692.P.D.",0.381729940788035,"passed",0.272486446,0.00204007718220414
"Node693.P.B.",0.444419594897361,"passed",0.56948631,0.0046690819565079
"Node693.P.C.",0.495213914223967,"passed",0.158027212,0.0026379444894217
"Node693.P.D.",0.389498550028742,"passed",0.448267914,0.00190606707018198
"Node694.P.B.",0.30343562823866,"passed",0.322118284,0.000675149945250332
"Node694.P.C.",0.441922411601402,"passed",0.229613822,0.00123640268898727
"Node694.P.D.",0.464206221145693,"passed",0.171989976,0.00307211527009776
"Node695.P.B.",0.46419841173618,"passed",0.656020038,0.00614422895886384
"Node695.P.C.",0.464206221145693,"passed",0.171989976,0.00307211527009776
"Node695.P.D.",0.47035487202123,"passed",0.160318852,0.00276065658199108
"Node696.P.B.",0.47035547837801,"passed",0.67936232,0.00552130926058897
"Node696.P.C.",0.47035487202123,"passed",0.160318852,0.00276065658199108
"Node696.P.D.",0.441827190346541,"passed",0.186217122,0.00195755822207041
"Node697.P.B.",0.441832138325792,"passed",0.62756579,0.00391511564482933
"Node697.P.C.",0.441827190346541,"passed",0.186217122,0.00195755822207041
"Node697.P.D.",0.424174117763006,"passed",0.20321195,0.00192590846675522
"Node698.P.B.",0.42416005647285,"passed",0.593576132,0.00385181614535057
"Node698.P.C.",0.424174117763006,"passed",0.20321195,0.00192590846675522
"Node698.P.D.",0.425470179198995,"passed",0.201980122,0.00192945254776475
"Node699.P.B.",0.425474501704053,"passed",0.596039764,0.00385890126077763
"Node699.P.C.",0.425470179198995,"passed",0.201980122,0.00192945254776475
"Node699.P.D.",0.562573756660982,"passed",0.088065838,0.00198540234644087
"Node700.P.B.",0.53927796592374,"passed",0.112233316,0.00189056098710897
"Node700.P.C.",0.551299262403871,"passed",0.799700852,0.00387564549355971
"Node700.P.D.",0.451735545601679,"passed",0.181753554,0.0017385781189008
"Node701.P.B.",0.387975472131761,"passed",0.2661413,0.000779313572678612
"Node701.P.C.",0.431460547990524,"passed",0.552105136,0.00251696887451374
"Node701.P.D.",0.445187489294169,"passed",0.207698246,0.00133165240735982
"Node702.P.B.",0.407471085255108,"passed",0.366172104,0.00066810437564231
"Node702.P.C.",0.483851454748461,"passed",0.42612968,0.000664835201690309
"Node702.P.D.",0.538959119318224,"passed",0.108537118,0.00180461032584472
"Node703.P.B.",0.534271534175728,"passed",0.131242818,0.00160591333229148
"Node703.P.C.",0.536764586059273,"passed",0.760220078,0.00341051582051146
"Node703.P.D.",0.410526456829227,"passed",0.247417662,0.00125458431585352
"Node704.P.B.",0.346473903070121,"passed",0.34778899,0.000514221342456116
"Node704.P.C.",0.457951876029528,"passed",0.40479333,0.000742723558064031
"Node704.P.D.",0.587456936969576,"passed",0.063092554,0.00151265323547274
"Node705.P.B.",0.581484821380384,"passed",0.06701125,0.0015670121881449
"Node705.P.C.",0.584438728875007,"passed",0.869896178,0.00307961080683114
"Node705.P.D.",0.594790280089302,"passed",0.056273016,0.00143259831784239
"Node706.P.B.",0.583971835458779,"passed",0.06291166,0.00149121339607032
"Node706.P.C.",0.589335255445669,"passed",0.880815344,0.00292367662350311
"Node706.P.D.",0.600662723305221,"passed",0.049757966,0.0013947549968069
"Node707.P.B.",0.583849530936617,"passed",0.0614388,0.00143544725279723
"Node707.P.C.",0.592277522762696,"passed",0.888803218,0.00282996136441938
"Node707.P.D.",0.467431384735306,"passed",0.189800932,0.00164552979950638
"Node708.P.B.",0.431749751482003,"passed",0.247453088,0.00091300792283856
"Node708.P.C.",0.454557264166503,"passed",0.562745964,0.00255827489037423
"Node708.P.D.",0.467012935230648,"passed",0.242508476,0.00106242562705583
"Node709.P.B.",0.282968879190702,"passed",0.327306844,0.000304452452723914
"Node709.P.C.",0.550131129680273,"passed",0.430184686,0.000766974900197441
"Node709.P.D.",0.569620374223551,"passed",0.001940334,3.98346557373598e-05
"Node710.P.B.",0.569095881232553,"passed",0.996119364,7.96692008179716e-05
"Node710.P.C.",0.569620374223551,"passed",0.001940334,3.98346557373598e-05
"Node710.P.D.",0.474488234960422,"passed",0.275611606,0.000686966608541709
"Node711.P.B.",0.449549649757375,"passed",0.22334166,0.00115130412135429
"Node711.P.C.",0.458759845628611,"passed",0.50104675,0.00183820514327688
"Node711.P.D.",0.563634717180989,"passed",0.07382475,0.00172544083143728
"Node712.P.B.",0.517687513983375,"passed",0.11372698,0.00181750017537435
"Node712.P.C.",0.54035243633321,"passed",0.812448288,0.00354157558970049
"Node712.P.D.",0.455698829652443,"passed",0.191829514,0.00131703502860374
"Node713.P.B.",0.424676921384205,"passed",0.374428818,0.000698654874638537
"Node713.P.C.",0.491036235706608,"passed",0.43374169,0.000619376784381933
"Node713.P.D.",0.513516289684823,"passed",0.112309748,0.00189935507684998
"Node714.P.B.",0.513516289684823,"passed",0.112309748,0.00189935507684998
"Node714.P.C.",0.513486321240451,"passed",0.775380486,0.00379870948946214
"Node714.P.D.",0.475779949644119,"passed",0.142712408,0.0016807636676347
"Node715.P.B.",0.475779949644119,"passed",0.142712408,0.0016807636676347
"Node715.P.C.",0.475762847720657,"passed",0.714575204,0.00336152647744006
"Node715.P.D.",0.554665287937138,"passed",0.080465688,0.00149503984400864
"Node716.P.B.",0.554665287937138,"passed",0.080465688,0.00149503984400864
"Node716.P.C.",0.554659559987826,"passed",0.839068652,0.00299007913472718
"Node716.P.D.",0.603898638851253,"passed",0.03738676,0.00110535137359829
"Node717.P.B.",0.603898638851253,"passed",0.03738676,0.00110535137359829
"Node717.P.C.",0.603873895137921,"passed",0.925226494,0.00221069796105738
"Node717.P.D.",0.551157365370931,"passed",0.06974734,0.00139406232672721
"Node718.P.B.",0.551157365370931,"passed",0.06974734,0.00139406232672721
"Node718.P.C.",0.551180730597257,"passed",0.860505314,0.00278812889440138
"Node718.P.D.",0.510142127257941,"passed",0.097471552,0.00139555475766793
"Node719.P.B.",0.510142127257941,"passed",0.097471552,0.00139555475766793
"Node719.P.C.",0.510147746380528,"passed",0.805056862,0.00279110819818756
"Node719.P.D.",0.487240251273814,"passed",0.128171638,0.00161317598832256
"Node720.P.B.",0.487240251273814,"passed",0.128171638,0.00161317598832256
"Node720.P.C.",0.48723745338567,"passed",0.743656716,0.00322634618776836
"Node720.P.D.",0.000226808670666934,"failed",34.485527732,19.9776047036585
